股票代码,公司名称,行业,会计年度,营业收入,营业成本,销售费用,管理费用,研发费用,财务费用,资产减值损失,营业利润,利润总额,所得税费用,净利润,归母净利润,货币资金,应收账款,存货,流动资产合计,固定资产,无形资产,非流动资产合计,资产总计,短期借款,应付账款,流动负债合计,长期借款,非流动负债合计,负债合计,所有者权益合计,归母股东权益,经营活动现金流净额,投资活动现金流净额,筹资活动现金流净额,现金及等价物净增加额
60000031,制造业第032号公司,制造业,2023,45.69,28.27,3.39,2.92,1.39,0.52,-0.16,9.35,9.68,2.29,7.39,6.25,13.18,8.63,2.9,30.91,18.73,6.98,28.94,59.84,11.45,6.14,25.03,9.76,13.57,38.6,21.24,19.11,8.15,-2.07,1.08,7.16
60000032,制造业第033号公司,制造业,2019,14.85,8.77,0.73,1.44,0.65,0.23,0.29,2.11,2.84,0.75,2.09,1.78,3.3,1.97,1.83,8.08,5.37,4.17,7.75,15.82,1.45,1.3,6.34,0.95,2.01,6.93,8.9,7.67,2.81,-0.94,0.17,2.05
60000032,制造业第033号公司,制造业,2020,15.24,10.17,0.51,1.13,0.65,0.1,0.25,2.43,2.34,0.62,1.72,1.38,5.21,1.26,1.73,9.54,5.8,4.17,12.35,21.89,1.33,0.98,6.34,1.21,3.25,9.59,12.31,11.75,1.6,-0.59,0.32,1.33
60000032,制造业第033号公司,制造业,2021,15.92,9.91,0.41,1.17,0.63,0.2,0.29,3.31,3.3,0.77,2.54,2.39,4.05,2.18,1.83,8.82,8.63,1.46,13.11,21.93,2.93,1.5,6.0,2.45,3.6,9.6,12.33,10.52,2.21,-0.61,0.16,1.76
60000032,制造业第033号公司,制造业,2022,15.55,12.56,0.49,0.83,0.61,0.21,0.01,0.84,0.82,0.2,0.63,0.57,5.7,2.55,2.15,11.88,12.75,1.26,14.84,26.72,2.07,1.48,5.05,6.65,6.65,11.7,15.02,12.81,0.72,-1.49,0.96,0.2
60000032,制造业第033号公司,制造业,2023,16.55,12.58,0.67,1.12,0.68,0.34,0.18,0.99,0.96,0.24,0.72,0.61,3.2,2.04,2.43,10.8,14.29,5.13,21.13,31.93,4.75,0.85,7.19,6.65,6.79,13.98,17.95,15.57,0.81,-1.65,-0.59,-1.43
60000033,制造业第034号公司,制造业,2019,37.62,21.13,1.21,1.23,1.39,0.96,0.37,11.34,11.0,2.89,8.11,7.84,14.82,3.57,2.27,22.7,24.94,9.09,37.48,60.18,11.83,2.11,26.3,4.61,12.27,38.57,21.61,21.49,8.73,,-3.01,2.61
60000033,制造业第034号公司,制造业,2020,38.73,25.11,2.06,3.11,1.35,0.92,-0.01,6.19,6.18,1.44,4.74,4.12,8.61,5.59,3.23,20.71,12.49,4.52,21.55,42.26,11.83,3.79,18.28,5.47,8.8,27.08,21.61,13.0,3.3,-3.27,-2.43,-2.4
60000033,制造业第034号公司,制造业,2021,40.67,31.14,1.83,3.83,1.44,0.46,0.32,1.64,1.72,0.45,1.27,1.04,8.61,5.59,8.01,31.41,10.43,9.06,22.43,53.84,3.76,2.64,14.62,9.89,19.88,34.5,19.33,19.13,1.49,-2.14,0.15,-0.49
60000033,制造业第034号公司,制造业,2022,40.95,33.03,1.88,2.52,1.58,0.83,0.38,0.73,0.74,0.2,0.54,0.52,15.96,5.49,5.01,32.62,26.39,2.51,31.55,64.17,11.35,4.85,25.65,9.29,15.48,41.12,23.04,22.55,0.77,-4.2,-0.42,-3.86
60000033,制造业第034号公司,制造业,2023,41.59,28.6,2.88,3.18,1.47,0.7,0.36,4.4,4.32,0.445,3.28,2.67,7.37,7.58,5.01,24.91,14.09,9.95,25.59,50.5,8.81,3.71,22.68,3.89,9.69,32.36,18.14,15.68,3.53,-2.67,-3.0,
60000034,制造业第035号公司,制造业,2019,13.13,10.75,0.78,1.1,0.47,0.37,0.19,-0.53,-0.5,0.0,-0.5,-0.47,4.68,2.61,2.31,10.26,4.08,2.78,12.5,22.76,2.67,1.45,5.84,4.46,4.36,10.2,12.56,11.75,-0.53,-0.73,0.88,-0.38
60000034,制造业第035号公司,制造业,2020,13.24,10.04,0.85,0.85,0.45,0.17,0.0,0.88,0.85,0.23,0.63,0.6,3.48,1.53,2.31,8.3,4.08,2.94,8.48,16.78,1.44,0.99,5.27,1.06,2.25,7.52,9.26,8.44,0.57,-0.83,-0.14,-0.39
60000034,制造业第035号公司,制造业,2021,14.1,9.71,0.79,0.46,0.47,0.44,-0.04,2.62,2.55,0.63,1.91,1.87,3.29,1.53,2.02,8.05,11.6,1.07,14.06,16.78,1.44,0.75,4.69,4.75,5.22,9.91,12.2,11.55,2.08,-1.1,-0.31,0.68
60000034,制造业第035号公司,制造业,2022,15.26,11.88,1.16,1.34,0.61,0.38,-0.07,-0.04,-0.04,0.54,-0.04,-0.04,6.14,3.02,3.38,14.96,6.11,0.62,8.4,23.35,3.95,1.51,5.37,5.56,5.09,10.47,12.89,11.55,-0.68,-1.09,0.3,-1.47
60000034,制造业第035号公司,制造业,2023,14.56,9.15,0.56,0.86,0.53,0.17,0.15,3.13,3.18,0.86,1.45,1.96,4.95,1.28,2.33,9.89,8.98,1.76,11.54,21.44,3.95,1.33,6.32,3.01,3.28,9.61,11.83,10.25,2.63,-1.19,1.01,2.46
60000035,制造业第036号公司,制造业,2019,10.52,7.91,0.45,0.4,0.4,0.26,0.17,0.92,0.95,0.26,0.7,0.65,2.57,1.62,1.86,7.58,3.75,0.67,4.83,12.41,0.8,1.16,4.86,0.92,2.83,7.69,4.73,4.54,,-0.32,0.32,1.43
60000035,制造业第036号公司,制造业,2020,11.88,8.45,0.65,0.92,0.46,0.29,0.07,1.04,1.09,0.25,0.84,0.74,3.73,1.08,1.3,7.4,3.26,1.8,5.63,13.03,2.06,1.42,4.86,2.18,2.98,8.07,4.96,4.31,1.19,,-0.24,0.17
60000035,制造业第036号公司,制造业,2021,12.24,10.01,0.48,0.85,0.53,0.28,0.2,-0.1,-0.1,0.0,-0.1,-0.09,1.63,1.88,1.93,5.99,6.88,2.58,10.98,16.97,1.61,1.22,4.93,3.49,5.58,10.51,6.46,6.38,-0.32,-0.8,-0.01,-1.14
60000035,制造业第036号公司,制造业,2022,11.79,8.05,0.49,1.07,0.48,0.31,0.16,1.22,1.27,0.32,0.94,0.77,4.26,0.86,1.73,8.5,6.25,0.81,8.0,16.5,2.55,0.77,5.8,3.92,4.42,10.22,6.28,5.72,0.83,-0.69,0.4,0.53
60000035,制造业第036号公司,制造业,2023,13.95,9.04,0.95,1.36,0.58,0.08,0.01,1.91,1.89,0.45,1.45,1.31,5.35,1.57,1.55,9.53,4.19,3.18,8.03,17.56,3.06,0.77,7.1,2.13,4.42,10.87,6.69,6.0,0.94,,-0.27,-0.51
60000036,制造业第037号公司,制造业,2019,4.72,3.91,0.27,0.25,0.2,0.14,0.07,-0.12,-0.12,0.0,-0.12,-0.1,0.56,0.7,1.16,3.0,2.42,0.2,3.08,6.08,0.95,0.35,1.91,1.14,1.46,3.37,2.71,2.49,-0.1,-0.29,-0.39,-0.77
60000036,制造业第037号公司,制造业,2020,4.35,2.88,0.09,0.2,0.2,0.06,0.0,0.93,0.96,0.25,0.71,0.67,0.63,0.36,0.29,1.84,2.57,0.5,3.35,5.19,0.83,0.62,1.92,0.56,0.95,2.87,2.31,2.02,0.67,-0.12,0.07,0.61
60000036,制造业第037号公司,制造业,2021,4.53,3.3,0.12,0.33,0.22,0.06,0.03,0.47,0.45,0.11,0.34,0.28,1.7,0.37,0.63,3.11,3.23,0.43,3.92,7.03,1.2,0.58,1.92,1.31,1.55,3.89,3.14,2.82,0.15,-0.43,0.15,-0.13
60000036,制造业第037号公司,制造业,2022,5.1,3.75,0.26,0.27,0.28,0.12,0.08,0.34,0.34,0.09,0.25,0.24,1.65,0.35,0.83,3.17,1.15,0.44,1.85,5.02,0.97,0.75,1.78,0.86,1.0,2.78,2.24,2.04,0.2,-0.31,-0.1,-0.22
60000036,制造业第037号公司,制造业,2023,5.09,4.2,0.26,0.26,0.21,0.12,0.13,-0.06,-0.06,0.0,-0.06,-0.06,0.78,0.5,1.01,2.9,2.13,0.51,3.19,6.09,0.55,0.29,1.55,1.22,1.83,3.38,2.72,2.69,-0.23,-0.16,0.49,0.09
60000037,制造业第038号公司,制造业,2019,27.31,16.61,1.64,2.37,1.26,0.79,0.05,4.59,4.39,1.2,3.19,3.05,12.55,3.25,1.74,20.11,11.18,2.24,17.12,37.23,2.7,1.47,8.62,2.58,7.14,18.23,19.0,17.63,4.15,-3.0,0.05,1.2
60000037,制造业第038号公司,制造业,2020,30.85,22.51,1.79,3.0,1.21,0.73,-0.09,1.7,1.65,0.41,1.24,1.07,4.8,4.06,2.91,13.6,10.99,4.56,20.34,33.94,2.94,2.84,8.62,6.4,8.0,16.62,17.32,15.63,0.43,-1.49,1.53,0.47
60000037,制造业第038号公司,制造业,2021,26.955,17.23,1.61,2.69,1.44,0.17,0.11,6.12,6.21,1.6,4.61,4.57,7.35,2.86,1.91,13.32,22.18,4.56,31.73,45.05,7.85,3.15,13.87,8.46,8.19,22.06,22.99,19.93,6.05,-0.58,-4.4,1.07
60000037,制造业第038号公司,制造业,2022,28.01,21.09,0.72,2.76,1.23,0.15,-0.1,2.16,2.08,0.48,1.6,1.45,7.37,2.01,5.92,16.67,23.35,6.07,33.63,50.3,9.75,2.16,14.72,8.06,9.91,24.63,25.67,23.77,2.92,-3.57,0.62,-0.03
60000037,制造业第038号公司,制造业,2023,30.92,19.45,0.75,1.67,1.33,0.48,0.28,6.95,6.7,1.81,4.89,4.46,6.22,5.14,4.24,17.69,13.66,7.86,25.12,42.81,4.65,2.52,9.86,10.63,11.1,20.96,21.85,21.17,3.75,-2.43,,0.95
60000038,制造业第039号公司,制造业,2019,56.05,40.3,2.94,5.03,3.5,0.69,-0.26,3.86,3.76,0.85,2.91,2.47,13.05,9.53,8.43,39.28,37.88,11.72,54.93,94.21,16.81,7.26,30.65,8.99,15.63,46.28,47.93,41.14,3.91,-3.96,3.07,3.02
60000038,制造业第039号公司,制造业,2020,54.24,44.14,1.21,2.08,3.63,1.0,0.07,2.53,2.55,0.59,1.95,1.67,12.8,8.04,11.92,38.9,37.88,5.68,55.41,94.31,7.38,5.31,23.15,17.8,23.18,46.33,47.98,42.21,2.54,-6.8,2.25,-2.01
60000038,制造业第039号公司,制造业,2021,53.31,39.2,3.56,2.12,3.1,1.55,-0.46,4.24,4.29,0.47,3.18,3.02,14.62,7.27,4.93,33.03,24.72,6.68,55.41,67.8,11.82,5.41,19.9,11.16,13.41,33.31,34.49,32.76,2.22,-1.46,-0.82,-0.06
60000038,制造业第039号公司,制造业,2022,55.33,43.76,1.82,4.69,3.15,1.65,0.1,2.2249999999999996,0.17,0.04,0.13,0.11,32.73,6.38,9.56,60.26,58.31,19.36,81.75,142.01,16.31,3.49,43.19,13.87,26.57,69.76,72.25,32.76,-0.88,-5.91,3.09,-3.7
60000038,制造业第039号公司,制造业,2023,28.09,49.79,0.99,4.31,3.55,1.43,0.32,-0.41,-0.39,0.0,-0.39,-0.39,18.61,7.42,11.44,48.92,57.32,17.76,80.97,129.89,24.89,5.82,36.26,13.87,27.55,63.81,66.08,63.09,0.04,-6.79,-0.64,-7.4
60000039,制造业第040号公司,制造业,2019,93.49,75.66,4.64,4.25,5.36,2.28,0.82,0.47,0.45,0.11,0.34,0.31,18.86,11.38,12.93,55.57,62.96,22.23,89.04,144.61,27.88,9.59,64.52,9.79,19.03,91.25,61.05,56.73,-0.66,-9.15,0.44,-9.37
60000039,制造业第040号公司,制造业,2020,96.59,68.12,2.03,4.94,4.43,0.72,0.05,16.31,16.5,3.76,12.75,10.45,18.86,11.38,11.94,60.91,70.48,10.8,97.03,144.61,9.4,6.09,45.85,34.31,45.4,91.25,66.68,56.73,11.1,-12.89,6.69,4.89
60000039,制造业第040号公司,制造业,2021,100.34,79.91,7.81,6.94,6.86,1.58,-0.06,-2.71,-2.82,0.0,-2.82,-2.8,31.31,7.16,21.03,72.45,32.43,14.94,56.89,129.34,14.08,7.18,43.62,20.76,31.11,74.73,54.61,51.86,-4.25,-8.0,,-8.82
60000039,制造业第040号公司,制造业,2022,113.57,93.38,5.91,9.01,6.56,1.23,0.11,-2.62,-2.68,0.54,-2.68,-2.26,31.31,15.25,9.7,80.39,68.2,14.81,98.46,178.85,17.47,6.35,55.31,25.14,48.03,103.34,75.51,71.75,-0.82,-10.71,9.44,-2.09
60000039,制造业第040号公司,制造业,2023,99.07,78.91,5.26,5.5,5.76,2.18,0.67,0.79,0.76,0.18,0.59,0.56,34.62,9.64,9.7,84.07,74.0,3.76,81.97,166.04,16.98,13.94,66.93,13.94,29.0,95.94,70.1,61.37,-0.63,-5.19,3.26,-2.56
60000040,制造业第041号公司,制造业,2019,19.48,15.05,1.08,1.4,1.56,0.36,0.05,-0.02,-0.02,0.0,-0.02,-0.02,6.75,1.39,4.49,15.19,12.37,3.44,16.67,31.86,6.23,2.29,11.81,3.48,5.71,17.52,14.34,12.27,0.34,-1.79,0.16,-1.29
60000040,制造业第041号公司,制造业,2020,19.52,14.52,0.61,1.74,1.68,0.34,0.07,1.57,1.51,0.38,1.14,0.93,5.56,1.31,2.09,11.37,9.89,4.76,16.67,26.93,4.42,1.04,9.46,2.75,5.35,14.81,14.34,10.62,1.08,-1.48,0.17,-0.24
60000040,制造业第041号公司,制造业,2021,19.43,13.55,0.4,0.64,1.43,0.22,0.21,2.99,3.0,0.78,2.22,1.79,6.6,1.05,1.98,12.4,10.71,2.13,15.12,27.51,4.21,2.88,9.33,4.92,5.8,15.13,12.39,10.68,2.57,-2.11,,-0.34
60000040,制造业第041号公司,制造业,2022,18.67,10.66,0.68,1.24,1.34,0.27,-0.13,4.62,4.58,1.12,3.46,3.4,6.13,1.88,2.94,13.88,13.6,3.77,18.09,31.97,2.95,2.15,9.96,5.85,7.62,17.58,14.39,14.06,4.62,-1.29,0.26,3.59
60000040,制造业第041号公司,制造业,2023,20.55,15.97,0.55,1.49,1.27,0.44,0.36,0.48,0.47,0.11,0.36,0.31,5.88,3.32,3.72,16.19,16.07,1.37,19.37,35.56,6.47,3.04,15.61,1.96,3.94,19.55,16.01,14.24,-0.36,-1.83,-0.49,-2.68
60000041,制造业第042号公司,制造业,2019,86.79,64.5,6.22,8.11,5.43,1.01,0.09,0.11,0.11,0.03,0.08,0.08,23.22,6.57,13.33,60.94,72.03,16.95,104.48,165.42,11.03,9.55,43.94,35.69,44.82,88.76,76.66,75.83,-0.79,-11.01,-0.94,-12.74
60000041,制造业第042号公司,制造业,2020,86.13,65.42,6.46,7.55,5.25,2.4,0.4,-1.35,-1.41,0.0,-1.41,-1.37,40.07,8.36,6.76,64.12,47.36,20.81,84.99,149.11,24.45,5.12,52.38,23.57,27.64,80.01,69.1,61.79,-2.84,-10.06,0.09,-12.81
60000041,制造业第042号公司,制造业,2021,88.02,64.25,4.71,7.73,4.61,2.25,-0.31,4.79,5.01,1.26,3.75,3.49,54.6,12.52,19.0,92.46,78.82,28.9,122.59,149.11,18.6,4.72,54.89,36.62,60.51,115.39,99.66,85.13,1.9,-9.63,5.08,-2.66
60000041,制造业第042号公司,制造业,2022,91.06,59.39,2.13,5.93,5.96,1.85,0.2,15.6,15.36,3.68,11.68,11.47,28.88,12.98,8.36,59.18,48.6,10.93,77.59,149.11,13.27,11.66,44.29,18.77,29.1,73.39,63.38,57.62,8.2,-3.92,4.57,8.86
60000041,制造业第042号公司,制造业,2023,98.5,72.56,4.32,8.85,5.47,0.52,0.22,6.54,6.81,1.82,4.99,4.8,23.24,12.93,15.39,59.66,64.21,27.52,96.48,156.14,23.83,12.69,57.03,13.2,26.76,83.78,72.36,68.7,2.95,-6.83,-3.46,-7.34
60000042,制造业第043号公司,制造业,2019,67.49,47.59,5.39,4.36,4.28,0.83,0.97,4.06,3.92,1.04,2.88,2.6,11.36,8.7,9.83,36.88,19.04,2.57,31.24,68.12,10.99,3.88,28.83,11.69,13.78,34.43,44.8,30.46,3.82,-5.1,-0.17,-1.45
60000042,制造业第043号公司,制造业,2020,70.61,17.04,2.8,4.98,3.98,1.34,-0.54,3.98,3.99,0.98,3.02,2.42,24.86,4.19,10.94,42.79,34.33,6.0,47.79,90.59,16.14,3.58,28.83,12.03,16.96,45.79,44.8,39.3,3.41,-5.16,2.97,1.23
60000042,制造业第043号公司,制造业,2021,74.17,48.85,4.73,3.98,5.25,2.17,0.02,9.15,9.0,2.16,6.84,5.94,24.88,9.2,6.26,47.86,40.35,4.44,48.62,96.48,9.1,4.55,24.49,13.37,24.27,48.77,47.71,46.24,7.63,-2.95,5.04,9.72
60000042,制造业第043号公司,制造业,2022,71.78,59.55,1.17,2.21,5.04,0.38,1.18,-0.49,-0.49,0.0,-0.49,-0.46,19.33,13.06,15.13,54.7,47.16,11.05,66.21,120.92,12.7,8.42,35.96,11.85,25.16,61.12,59.8,54.92,-0.14,-3.81,-0.24,-4.2
60000042,制造业第043号公司,制造业,2023,77.82,54.29,5.85,3.17,4.48,1.67,0.41,7.96,7.79,2.03,5.77,5.12,13.08,9.1,6.51,31.78,47.45,9.35,66.55,98.33,7.03,5.61,23.95,20.58,25.76,49.7,48.63,47.2,7.74,-5.16,3.86,6.44
60000043,制造业第044号公司,制造业,2019,11.4,7.07,0.26,0.93,0.73,0.12,0.11,2.17,2.25,0.59,1.66,1.34,2.32,1.12,0.83,4.71,5.01,1.12,6.73,11.44,1.75,0.78,4.34,0.93,1.99,6.33,5.11,4.39,1.93,-0.26,0.08,1.74
60000043,制造业第044号公司,制造业,2020,10.32,7.46,0.5,0.79,0.56,0.18,0.11,0.7,0.7,0.18,0.52,0.43,3.25,0.94,1.98,7.29,3.18,1.25,4.94,12.24,1.76,1.0,5.33,0.65,1.44,6.77,5.47,4.77,0.43,-0.72,-0.08,-0.36
60000043,制造业第044号公司,制造业,2021,11.24,6.95,0.43,0.92,0.79,0.33,0.2,1.62,1.68,0.39,1.3,1.25,2.03,1.66,1.99,6.0,5.94,1.86,8.64,14.64,2.38,1.08,5.59,1.58,2.51,6.77,6.54,6.07,1.58,-0.67,-0.75,0.17
60000043,制造业第044号公司,制造业,2022,27.755000000000003,9.1,0.86,0.54,0.78,0.21,0.07,0.95,0.99,0.25,0.74,0.68,2.04,0.78,2.02,5.55,7.44,2.5,10.45,16.0,2.61,1.56,6.79,0.98,2.06,8.85,7.15,6.8,0.33,-0.77,-0.52,-0.96
60000043,制造业第044号公司,制造业,2023,13.17,10.79,0.76,0.42,0.86,0.19,0.18,2.13,-0.04,0.0,-0.04,-0.03,2.44,1.83,3.1,8.8,7.62,1.29,10.45,19.25,1.16,0.98,5.6,3.82,5.05,10.65,8.6,8.58,-0.5,-0.66,-0.46,-1.62
60000044,制造业第045号公司,制造业,2019,36.62,27.78,1.23,1.51,1.5,0.5,0.59,3.51,3.41,0.91,1.51,2.43,6.38,4.77,6.31,19.95,19.05,4.91,27.21,47.16,6.06,4.23,15.68,9.67,11.18,26.85,20.31,19.01,3.24,-1.93,-0.84,0.47
60000044,制造业第045号公司,制造业,2020,36.33,22.18,1.31,3.13,1.39,0.49,0.1,7.72,7.75,1.97,1.32,5.12,10.51,6.59,6.29,28.58,12.78,7.47,25.96,54.54,2.89,3.72,13.72,9.67,17.33,31.05,23.49,20.7,6.32,-2.06,1.53,5.8
60000044,制造业第045号公司,制造业,2021,35.21,23.3,1.25,3.14,1.26,0.66,0.15,5.45,5.29,1.29,4.0,3.74,12.68,6.02,4.39,24.71,13.45,1.53,19.83,44.54,5.19,3.66,15.82,5.58,9.54,25.36,19.18,17.55,4.11,-0.97,-0.5,2.64
60000044,制造业第045号公司,制造业,2022,38.13,27.54,2.83,3.27,1.52,0.34,0.18,2.45,2.53,0.58,1.95,1.61,7.06,7.42,3.41,22.44,18.09,2.06,24.79,47.23,4.55,4.46,16.02,5.5,10.87,26.89,20.34,19.4,1.79,-1.35,0.27,0.7
60000044,制造业第045号公司,制造业,2023,38.56,30.99,1.6,3.57,1.57,0.67,0.14,0.02,0.02,0.445,0.01,0.01,9.17,7.67,4.35,26.61,24.78,2.68,32.69,59.3,8.78,3.15,23.29,5.24,10.47,33.76,25.54,23.03,1.1,-2.48,-1.6,-2.99
60000045,制造业第046号公司,制造业,2019,3.38,2.08,0.1,0.32,0.18,0.02,-0.02,0.7,0.72,0.18,0.53,0.43,0.7,0.59,0.49,2.21,0.94,0.35,1.58,3.79,0.52,0.49,1.62,0.31,0.47,2.09,1.7,1.52,0.7,-0.05,0.2,0.85
60000045,制造业第046号公司,制造业,2020,3.76,2.38,0.19,0.18,0.23,0.09,0.01,0.68,0.71,0.19,0.51,0.48,0.63,0.35,0.25,1.84,1.59,0.25,2.15,4.0,0.55,0.42,1.24,0.84,0.96,2.21,1.79,1.54,0.4,-0.12,-0.33,-0.05
60000045,制造业第046号公司,制造业,2021,3.86,2.26,0.17,0.34,0.25,0.08,0.04,0.72,0.75,0.19,0.56,0.53,0.85,0.42,0.6,1.99,1.73,0.76,2.81,4.81,0.68,0.46,1.39,1.13,1.27,2.65,2.15,1.91,0.56,,-0.09,0.21
60000045,制造业第046号公司,制造业,2022,3.55,2.54,0.15,0.2,0.25,0.04,0.04,0.32,0.32,0.07,0.24,0.23,0.45,0.64,0.68,2.17,1.86,0.71,2.8,4.97,0.74,0.53,1.69,0.96,1.05,2.74,2.23,2.23,0.27,-0.31,-0.05,-0.09
60000045,制造业第046号公司,制造业,2023,4.27,3.2,0.11,0.17,0.31,0.03,0.07,0.38,0.39,0.09,0.3,1.375,1.26,0.66,0.46,2.8,1.33,0.96,2.63,5.43,0.39,0.58,1.83,0.64,1.17,3.0,2.43,2.14,0.1,-0.18,-0.08,-0.16
60000046,制造业第047号公司,制造业,2019,31.11,22.2,1.225,1.12,0.92,0.62,0.16,4.78,4.68,1.08,3.61,3.23,8.51,2.99,6.22,21.01,12.04,2.02,19.06,40.07,6.51,3.34,10.87,8.16,6.96,17.83,22.24,19.11,4.42,-3.0,-0.09,1.34
60000046,制造业第047号公司,制造业,2020,29.1,23.78,0.96,1.74,1.14,0.35,0.11,1.23,1.25,0.3,0.95,0.93,12.58,5.02,3.59,25.94,11.06,5.6,18.91,44.85,7.46,4.04,14.14,4.34,5.81,19.96,24.89,23.43,1.68,-3.59,0.52,-1.39
60000046,制造业第047号公司,制造业,2021,33.73,25.43,0.81,1.82,0.91,0.71,-0.29,4.34,4.27,1.08,3.19,2.64,5.85,5.02,2.57,17.0,10.76,6.22,19.02,36.02,4.37,2.26,7.48,8.56,8.55,16.03,19.99,19.59,2.81,-1.78,-3.08,-2.05
60000046,制造业第047号公司,制造业,2022,31.35,17.66,1.52,1.94,1.13,0.32,0.08,8.69,9.05,2.05,7.0,6.49,14.54,5.02,2.2,27.69,22.55,4.26,31.38,59.07,7.49,3.58,13.24,13.32,13.04,26.28,32.78,30.87,6.45,-4.15,0.24,2.54
60000046,制造业第047号公司,制造业,2023,34.79,22.06,1.87,3.06,1.1,0.37,0.09,6.23,6.41,1.61,4.81,4.48,12.11,5.54,4.04,29.5,33.06,7.29,42.1,71.6,11.36,1.87,16.59,17.44,15.28,31.86,39.74,35.88,4.9,-1.57,0.14,3.47
60000047,制造业第048号公司,制造业,2019,2.37,1.79,0.15,0.07,0.07,0.04,0.0,0.25,0.25,0.06,0.19,0.16,0.31,0.47,0.36,1.44,1.08,0.31,1.6,3.04,0.56,0.29,1.03,0.58,0.64,1.67,1.37,1.29,0.16,-0.12,-0.1,-0.05
60000047,制造业第048号公司,制造业,2020,2.85,17.04,0.16,0.13,0.1,0.04,-0.01,0.5,0.51,0.14,0.37,0.32,1.03,0.47,0.31,2.28,1.06,0.16,1.52,3.8,0.41,0.36,1.26,0.5,0.83,2.09,1.71,1.6,0.31,-0.17,,0.15
60000047,制造业第048号公司,制造业,2021,2.66,1.48,0.2,0.18,0.11,0.04,-0.02,0.67,0.65,0.15,0.5,0.46,1.03,0.44,0.44,2.24,0.95,0.59,1.73,3.97,0.54,0.37,1.15,0.5,1.04,2.18,1.78,1.58,0.42,-0.14,-0.09,
60000047,制造业第048号公司,制造业,2022,2.73,1.7,0.21,0.14,0.09,0.04,-0.02,0.57,0.56,0.14,0.42,0.37,0.61,0.35,0.34,1.58,1.05,0.36,1.81,3.39,0.58,0.25,1.16,0.5,0.71,1.87,1.53,1.52,0.47,-0.21,-0.13,0.12
60000047,制造业第048号公司,制造业,2023,2.9,1.95,0.13,0.17,0.1,0.02,0.06,0.47,0.49,0.12,0.37,0.33,0.32,0.28,0.4,1.15,0.8,0.36,1.81,2.43,0.22,0.25,0.7,0.55,0.64,1.34,1.09,1.0,0.38,-0.05,-0.0,0.32
60000048,制造业第049号公司,制造业,2019,64.78,47.89,1.98,6.43,2.32,0.38,0.81,4.97,5.17,1.3,3.87,3.65,21.48,8.89,8.49,48.68,38.37,13.15,58.67,112.68,7.78,9.02,37.66,11.46,23.29,60.95,46.4,43.45,5.08,-2.04,7.89,10.93
60000048,制造业第049号公司,制造业,2020,62.05,44.66,3.42,6.09,2.98,1.31,-0.6,4.19,4.18,0.94,3.24,2.74,27.94,8.51,12.81,57.35,30.23,19.63,55.33,112.68,9.65,7.72,41.27,9.56,22.71,63.98,48.71,44.62,4.85,-5.96,5.47,4.36
60000048,制造业第049号公司,制造业,2021,68.16,39.13,3.71,1.4849999999999999,3.26,1.24,0.14,16.25,15.47,4.19,11.28,10.41,17.51,3.61,7.87,43.26,71.07,3.35,88.19,131.45,26.25,4.65,43.57,27.37,31.06,74.63,56.82,51.57,8.21,-7.53,-4.91,-4.22
60000048,制造业第049号公司,制造业,2022,70.45,42.06,4.83,6.78,2.9,1.01,0.61,12.27,12.67,2.98,9.69,8.59,27.94,8.83,4.77,58.54,35.18,12.18,56.6,115.14,6.11,9.18,43.57,20.33,32.14,65.37,49.77,48.36,10.74,-3.98,0.73,7.49
60000048,制造业第049号公司,制造业,2023,71.67,45.06,4.59,6.07,2.22,1.03,0.31,12.39,11.8,2.86,8.93,8.76,18.34,7.64,5.84,38.57,30.11,12.42,51.28,89.85,5.12,6.16,24.81,15.89,26.2,51.01,38.84,38.04,12.17,-4.58,-0.67,6.92
60000049,制造业第050号公司,制造业,2019,13.63,8.64,0.9,0.84,0.94,0.23,0.09,1.99,2.25,0.53,1.49,1.32,3.89,1.04,2.22,8.43,3.29,2.67,6.89,15.32,1.27,1.92,5.02,2.82,4.14,9.16,6.16,5.79,1.42,-0.44,,1.01
60000049,制造业第050号公司,制造业,2020,12.95,17.04,0.39,1.07,1.0,0.32,-0.08,1.04,1.07,0.24,0.82,0.8,4.4,2.12,2.06,10.15,4.18,0.42,5.04,15.19,1.18,1.42,5.14,2.08,3.94,9.08,6.11,5.29,1.61,-1.4,0.4,0.61
60000049,制造业第050号公司,制造业,2021,13.5,8.46,0.77,1.25,1.1,0.25,-0.06,1.74,1.81,0.42,1.39,1.16,4.93,0.9,1.35,8.83,4.27,1.67,5.04,16.13,1.38,1.41,6.57,1.92,3.07,9.65,6.49,5.53,1.21,-1.16,,-0.3
60000049,制造业第050号公司,制造业,2022,14.07,8.3,0.69,1.57,1.07,0.28,-0.11,3.4,3.31,0.83,2.48,2.06,4.46,2.26,1.05,8.54,7.87,1.79,11.63,20.18,2.19,0.77,7.59,1.66,4.47,12.06,8.11,7.87,2.71,-1.26,-0.29,1.16
60000049,制造业第050号公司,制造业,2023,14.53,12.02,0.42,1.39,1.24,0.2,-0.06,-0.69,-0.72,0.0,-0.72,-0.69,3.14,2.47,3.38,9.87,8.31,2.56,13.14,23.01,1.63,1.79,10.08,1.31,3.68,13.76,9.25,8.43,-0.71,-1.4,-0.29,-2.4
